fiscal_year,Customer,EntitySizeCode,EntitySizeText,EntityCategory,AnyEntityUSplaceOfPerformance,IsEntityAbove1990constantReportingThreshold,IsEntityAbove2016constantReportingThreshold,EntityCounty,AllContractorCount,SumOfNumberOfActions,SumOfObligatedAmount
2015,Defense,M,Medium Vendor,PDuns,0,1,1,4442,5264,717220,10153811241.2500
2015,Defense,M,Medium Vendor,PDuns,1,0,0,198,199,484,-717173.2500
2015,Defense,M,Medium Vendor,PDuns,1,0,1,486,484,1491,5594503.8000
2015,Defense,M,Medium Vendor,PDuns,1,1,1,3674,3971,136570,3797338007.4100
2015,Defense,M,Medium Vendor,PID,NULL,1,1,1,1,0,0.0000
2015,Defense,M,Medium Vendor,PID,0,0,0,3,3,5,7300.0000
2015,Defense,M,Medium Vendor,PID,0,0,1,11,11,15,52059.4900
2015,Defense,M,Medium Vendor,PID,0,1,1,336,336,25223,16223382674.0011
2015,Defense,M,Medium Vendor,PID,1,0,0,1,1,2,3771.1800
2015,Defense,M,Medium Vendor,PID,1,0,1,2,2,4,18134.1500
2015,Defense,M,Medium Vendor,PID,1,1,1,40,40,42209,1477896349.4800
2015,Defense,N,Sometimes Small Vendor,Duns,0,1,1,2,2,11648,448094109.9900
2015,Defense,N,Sometimes Small Vendor,PDuns,NULL,0,0,2,2,0,0.0000
2015,Defense,N,Sometimes Small Vendor,PDuns,NULL,1,1,20,21,0,0.0000
2015,Defense,N,Sometimes Small Vendor,PDuns,0,0,0,44,45,248,63503.4500
2015,Defense,N,Sometimes Small Vendor,PDuns,0,0,1,545,567,5063,9920166.1200
2015,Defense,N,Sometimes Small Vendor,PDuns,0,1,1,8784,11667,699919,26295036857.9300
2015,Defense,N,Sometimes Small Vendor,PDuns,1,0,0,5,5,105,77719.1600
2015,Defense,N,Sometimes Small Vendor,PDuns,1,0,1,7,7,84,156972.5100
2015,Defense,N,Sometimes Small Vendor,PDuns,1,1,1,88,91,2220,156878612.0600
2015,Defense,N,Sometimes Small Vendor,PID,0,0,1,1,1,4,3094.3600
2015,Defense,N,Sometimes Small Vendor,PID,0,1,1,551,551,146932,18005824105.8500
2015,Defense,N,Sometimes Small Vendor,PID,1,1,1,1,1,2,0.0000
2015,Defense,S,Always Small Vendor,PDuns,NULL,0,0,236,236,0,0.0000
2015,Defense,S,Always Small Vendor,PDuns,NULL,0,1,18,18,0,0.0000
2015,Defense,S,Always Small Vendor,PDuns,NULL,1,1,1268,1274,7,2019717.1900
2015,Defense,S,Always Small Vendor,PDuns,0,0,0,1862,1866,6934,14672054.4300
2015,Defense,S,Always Small Vendor,PDuns,0,0,1,6395,6410,35217,72510916.5100
2015,Defense,S,Always Small Vendor,PDuns,0,1,1,28933,29261,451850,27693510904.6600
2015,Defense,S,Always Small Vendor,PDuns,1,0,0,15,15,26,-70755.5700
2015,Defense,S,Always Small Vendor,PDuns,1,0,1,37,37,55,290394.2600
2015,Defense,S,Always Small Vendor,PDuns,1,1,1,186,186,483,60376649.3600
2015,Defense,S,Always Small Vendor,PID,NULL,0,0,1,1,NULL,0.0000
2015,Defense,S,Always Small Vendor,PID,NULL,1,1,1,1,0,0.0000
2015,Defense,S,Always Small Vendor,PID,0,0,0,2,2,2,-2201.0000
2015,Defense,S,Always Small Vendor,PID,0,0,1,7,7,14,49176.0400
2015,Defense,S,Always Small Vendor,PID,0,1,1,133,133,6770,1435949344.2700
2015,Defense,S,Always Small Vendor,PID,1,1,1,1,1,2447,40530753.5900
2015,Defense,U,Unlabeled Vendor,Duns,0,1,1,2,2,14325,75027724.8300
2015,Defense,U,Unlabeled Vendor,Duns,1,0,0,3,1,7,2047.5000
2015,Defense,U,Unlabeled Vendor,Duns,1,0,1,2,1,3,17433.0000
2015,Defense,U,Unlabeled Vendor,Duns,1,1,1,24,1,71,20041861.6900
2015,Defense,U,Unlabeled Vendor,Name,1,0,0,1,1,2,5689.3300
2015,DHS,NULL,NULL,PID,NULL,NULL,NULL,1,1,2,79934.1600
2015,DHS,B,Big Five,PDuns,0,1,1,5,12,25,714796.1000
2015,DHS,B,Big Five,PID,0,1,1,5,5,713,572088721.2300
2015,DHS,J,Large: Big 5 JV,PDuns,0,1,1,1,1,1,113886.5700
2015,DHS,J,Large: Big 5 JV,PID,0,1,1,1,1,4,-443025.1400
2015,DHS,L,Large Vendor,PDuns,0,1,1,47,145,2610,271351808.4900
2015,DHS,L,Large Vendor,PDuns,1,1,1,1,1,1,-109801.8400
2015,DHS,L,Large Vendor,PID,0,0,0,1,1,1,0.0000
2015,DHS,L,Large Vendor,PID,0,1,1,128,128,11735,5070319209.6187
2015,DHS,M,Medium Vendor,PDuns,NULL,0,0,7,7,0,0.0000
2015,DHS,M,Medium Vendor,PDuns,NULL,1,1,31,31,0,1602533.1200
2015,DHS,M,Medium Vendor,PDuns,0,0,0,168,168,273,193595.5600
2015,DHS,M,Medium Vendor,PDuns,0,0,1,268,274,459,1778638.8200
2015,DHS,M,Medium Vendor,PDuns,0,1,1,955,1077,4412,621124452.8700
2015,DHS,M,Medium Vendor,PDuns,1,0,0,1,1,1,0.0000
2015,DHS,M,Medium Vendor,PDuns,1,0,1,6,6,11,26464.0000
2015,DHS,M,Medium Vendor,PDuns,1,1,1,43,59,118,10998272.3000
2015,DHS,M,Medium Vendor,PID,NULL,1,1,1,1,NULL,0.0000
2015,DHS,M,Medium Vendor,PID,0,0,1,1,1,1,-420.0000
2015,DHS,M,Medium Vendor,PID,0,1,1,118,118,1506,1029273344.0900
2015,DHS,N,Sometimes Small Vendor,Duns,0,1,1,2,2,345,10588676.4200
2015,DHS,N,Sometimes Small Vendor,PDuns,NULL,1,1,1,1,0,0.0000
2015,DHS,N,Sometimes Small Vendor,PDuns,0,0,0,19,19,72,62720.2800
2015,DHS,N,Sometimes Small Vendor,PDuns,0,0,1,178,178,523,1650567.5400
2015,DHS,N,Sometimes Small Vendor,PDuns,0,1,1,3117,3520,23388,1721609612.7000
2015,DHS,N,Sometimes Small Vendor,PDuns,1,1,1,2,2,7,59027.0300
2015,DHS,N,Sometimes Small Vendor,PID,0,1,1,294,294,7000,1601201263.4200
2015,DHS,N,Sometimes Small Vendor,PID,1,1,1,1,1,NULL,91326.0000
2015,DHS,S,Always Small Vendor,PDuns,NULL,0,0,14,14,0,0.0000
2015,DHS,S,Always Small Vendor,PDuns,NULL,0,1,1,1,NULL,4072.3200
2015,DHS,S,Always Small Vendor,PDuns,NULL,1,1,118,118,6,4791468.0600
2015,DHS,S,Always Small Vendor,PDuns,0,0,0,768,768,1854,2438101.8800
2015,DHS,S,Always Small Vendor,PDuns,0,0,1,1151,1153,2013,8853980.2000
2015,DHS,S,Always Small Vendor,PDuns,0,1,1,4410,4423,19055,2279991774.9500
2015,DHS,S,Always Small Vendor,PDuns,1,0,1,4,4,4,0.0000
2015,DHS,S,Always Small Vendor,PDuns,1,1,1,6,6,20,345099.3100
2015,DHS,S,Always Small Vendor,PID,NULL,0,0,1,1,NULL,0.0000
2015,DHS,S,Always Small Vendor,PID,NULL,1,1,1,1,0,44576.0000
2015,DHS,S,Always Small Vendor,PID,0,0,1,2,2,3,12644.0000
2015,DHS,S,Always Small Vendor,PID,0,1,1,44,44,804,252470989.5500
2015,DHS,U,Unlabeled Vendor,Duns,0,0,0,1,1,1,1221.0000
2015,DHS,U,Unlabeled Vendor,Duns,0,1,1,2,2,28,144131.2200
2015,Energy,B,Big Five,PDuns,0,1,1,1,1,5,112716.2500
2015,Energy,B,Big Five,PID,0,1,1,4,4,74,2831232772.4300
2015,Energy,J,Large: Big 5 JV,PID,0,1,1,3,3,133,2457689167.5000
2015,Energy,L,Large Vendor,PDuns,NULL,1,1,1,1,2,0.0000
2015,Energy,L,Large Vendor,PDuns,0,1,1,25,34,226,287529438.7700
2015,Energy,L,Large Vendor,PID,0,1,1,90,90,2291,16637116675.0400
2015,Energy,M,Medium Vendor,PDuns,NULL,0,0,1,1,0,0.0000
2015,Energy,M,Medium Vendor,PDuns,NULL,1,1,2,2,0,0.0000
2015,Energy,M,Medium Vendor,PDuns,0,0,0,5,5,5,-41626.8900
2015,Energy,M,Medium Vendor,PDuns,0,0,1,74,74,95,294823.9500
2015,Energy,M,Medium Vendor,PDuns,0,1,1,278,285,777,615245953.5900
2015,Energy,M,Medium Vendor,PDuns,1,0,1,1,1,1,7913.0000
2015,Energy,M,Medium Vendor,PDuns,1,1,1,4,8,10,713410.1500
2015,Energy,M,Medium Vendor,PID,0,0,1,1,1,1,7437.0000
2015,Energy,M,Medium Vendor,PID,0,1,1,56,56,237,574107946.5200
2015,Energy,N,Sometimes Small Vendor,Duns,0,1,1,1,1,1,4860.0600
2015,Energy,N,Sometimes Small Vendor,PDuns,0,0,1,17,17,30,116594.4700
2015,Energy,N,Sometimes Small Vendor,PDuns,0,1,1,652,696,3198,554950249.9000
2015,Energy,N,Sometimes Small Vendor,PID,0,1,1,108,108,806,442435780.1100
2015,Energy,S,Always Small Vendor,PDuns,NULL,0,0,3,3,NULL,0.0000
2015,Energy,S,Always Small Vendor,PDuns,NULL,1,1,13,13,2,-439657.3900
2015,Energy,S,Always Small Vendor,PDuns,0,0,0,43,43,58,-140848.9400
2015,Energy,S,Always Small Vendor,PDuns,0,0,1,254,254,327,614190.2100
2015,Energy,S,Always Small Vendor,PDuns,0,1,1,817,823,4457,768871582.8300
2015,Energy,S,Always Small Vendor,PDuns,1,1,1,2,2,2,3144.4100
2015,Energy,S,Always Small Vendor,PID,NULL,1,1,1,1,NULL,385000.0000
2015,Energy,S,Always Small Vendor,PID,0,1,1,4,4,52,901702.6400
2015,GSA,NULL,NULL,PID,NULL,NULL,NULL,1,1,1,-59.3700
2015,GSA,B,Big Five,PDuns,0,1,1,5,10,80,8540804.6900
2015,GSA,B,Big Five,PID,0,1,1,5,5,375,520889827.8700
2015,GSA,J,Large: Big 5 JV,PDuns,0,1,1,1,1,0,0.0000
2015,GSA,L,Large Vendor,PDuns,0,0,1,2,3,0,0.0000
2015,GSA,L,Large Vendor,PDuns,0,1,1,60,114,545,60877217.6300
2015,GSA,L,Large Vendor,PDuns,1,1,1,2,3,0,0.0000
2015,GSA,L,Large Vendor,PID,0,1,1,123,123,17571,2553841555.4100
2015,GSA,L,Large Vendor,PID,1,1,1,1,1,0,0.0000
2015,GSA,M,Medium Vendor,PDuns,NULL,0,0,11,11,0,0.0000
2015,GSA,M,Medium Vendor,PDuns,NULL,1,1,308,309,0,618803.8800
2015,GSA,M,Medium Vendor,PDuns,0,0,0,22,22,25,-3183.7600
2015,GSA,M,Medium Vendor,PDuns,0,0,1,57,57,90,449642.6400
2015,GSA,M,Medium Vendor,PDuns,0,1,1,1144,1250,15223,905597139.9800
2015,GSA,M,Medium Vendor,PDuns,1,1,1,34,34,150,8032884.3700
2015,GSA,M,Medium Vendor,PID,NULL,1,1,3,3,0,0.0000
2015,GSA,M,Medium Vendor,PID,0,1,1,170,170,1055,648289556.7400
2015,GSA,M,Medium Vendor,PID,1,1,1,2,2,0,0.0000
2015,GSA,N,Sometimes Small Vendor,PDuns,NULL,1,1,21,22,0,0.0000
2015,GSA,N,Sometimes Small Vendor,PDuns,0,0,0,4,4,6,7570.0000
2015,GSA,N,Sometimes Small Vendor,PDuns,0,0,1,18,18,36,102874.9200
2015,GSA,N,Sometimes Small Vendor,PDuns,0,1,1,3483,3755,25793,1520814385.5300
2015,GSA,N,Sometimes Small Vendor,PDuns,1,1,1,19,19,4,25229.1200
2015,GSA,N,Sometimes Small Vendor,PID,NULL,1,1,1,1,0,0.0000
2015,GSA,N,Sometimes Small Vendor,PID,0,1,1,353,353,5407,1112827223.2300
2015,GSA,S,Always Small Vendor,PDuns,NULL,0,0,92,92,0,1400.0000
2015,GSA,S,Always Small Vendor,PDuns,NULL,0,1,7,7,0,3288.0000
2015,GSA,S,Always Small Vendor,PDuns,NULL,1,1,2996,2993,9,2462066.8100
2015,GSA,S,Always Small Vendor,PDuns,0,0,0,82,82,112,-235425.0200
2015,GSA,S,Always Small Vendor,PDuns,0,0,1,326,324,549,2284600.0500
2015,GSA,S,Always Small Vendor,PDuns,0,1,1,7508,7539,19735,1741458076.6500
2015,GSA,S,Always Small Vendor,PDuns,1,1,1,20,20,1,129486.7000
2015,GSA,S,Always Small Vendor,PID,NULL,0,0,1,1,NULL,2500.0000
2015,GSA,S,Always Small Vendor,PID,NULL,1,1,6,6,0,0.0000
2015,GSA,S,Always Small Vendor,PID,0,0,1,1,1,2,-1130.2700
2015,GSA,S,Always Small Vendor,PID,0,1,1,61,61,578,58089304.6800
2015,HHS,B,Big Five,PDuns,0,1,1,3,6,125,15315529.0600
2015,HHS,B,Big Five,PID,0,1,1,4,4,269,1048827757.4800
2015,HHS,L,Large Vendor,Duns,1,1,1,1,1,1,6500.0000
2015,HHS,L,Large Vendor,PDuns,0,0,1,2,2,16,60724519.2700
2015,HHS,L,Large Vendor,PDuns,0,1,1,56,144,2130,284790824.2600
2015,HHS,L,Large Vendor,PDuns,1,1,1,1,1,1,-1284.1100
2015,HHS,L,Large Vendor,PID,0,1,1,108,108,10068,7273079048.9500
2015,HHS,M,Medium Vendor,PDuns,NULL,0,0,13,13,0,0.0000
2015,HHS,M,Medium Vendor,PDuns,NULL,0,1,2,2,NULL,17105.7500
2015,HHS,M,Medium Vendor,PDuns,NULL,1,1,45,45,0,35844300.0900
2015,HHS,M,Medium Vendor,PDuns,0,0,0,109,109,158,-1573946.8500
2015,HHS,M,Medium Vendor,PDuns,0,0,1,277,283,655,16930079.6100
2015,HHS,M,Medium Vendor,PDuns,0,1,1,1489,1740,12069,2476939258.8701
2015,HHS,M,Medium Vendor,PDuns,1,0,0,9,9,12,35429.8600
2015,HHS,M,Medium Vendor,PDuns,1,0,1,33,33,53,344892.2400
2015,HHS,M,Medium Vendor,PDuns,1,1,1,145,185,377,105359819.8800
2015,HHS,M,Medium Vendor,PID,NULL,1,1,1,1,NULL,0.0000
2015,HHS,M,Medium Vendor,PID,0,0,1,2,2,4,4745.8000
2015,HHS,M,Medium Vendor,PID,0,1,1,136,136,3236,2580810858.3800
2015,HHS,M,Medium Vendor,PID,1,1,1,3,3,5,282595.9700
2015,HHS,N,Sometimes Small Vendor,Duns,0,1,1,2,2,168,1832314.4300
2015,HHS,N,Sometimes Small Vendor,PDuns,NULL,0,0,3,3,0,0.0000
2015,HHS,N,Sometimes Small Vendor,PDuns,NULL,1,1,2,2,0,498964.0000
2015,HHS,N,Sometimes Small Vendor,PDuns,0,0,0,10,10,18,-62512.8900
2015,HHS,N,Sometimes Small Vendor,PDuns,0,0,1,154,158,447,2362333.7800
2015,HHS,N,Sometimes Small Vendor,PDuns,0,1,1,2613,3083,28870,3237301333.2400
2015,HHS,N,Sometimes Small Vendor,PDuns,1,0,1,2,2,8,24016.1500
2015,HHS,N,Sometimes Small Vendor,PDuns,1,1,1,4,4,10,199612.2000
2015,HHS,N,Sometimes Small Vendor,PID,0,1,1,236,236,7183,1755890867.7896
2015,HHS,N,Sometimes Small Vendor,PID,1,1,1,1,1,8,148650674.0000
2015,HHS,S,Always Small Vendor,Duns,NULL,0,0,1,1,0,0.0000
2015,HHS,S,Always Small Vendor,PDuns,NULL,0,0,87,87,0,1000.0000
2015,HHS,S,Always Small Vendor,PDuns,NULL,0,1,2,2,0,0.0000
2015,HHS,S,Always Small Vendor,PDuns,NULL,1,1,130,130,2,51403924.9800
2015,HHS,S,Always Small Vendor,PDuns,0,0,0,245,245,310,-840921.2300
2015,HHS,S,Always Small Vendor,PDuns,0,0,1,898,899,1338,5470708.9400
2015,HHS,S,Always Small Vendor,PDuns,0,1,1,3974,3987,16682,2425347225.0025
2015,HHS,S,Always Small Vendor,PDuns,1,0,1,2,2,2,16207.3900
2015,HHS,S,Always Small Vendor,PDuns,1,1,1,14,14,28,1017870.9900
2015,HHS,S,Always Small Vendor,PID,NULL,0,0,1,1,NULL,0.0000
2015,HHS,S,Always Small Vendor,PID,0,0,1,1,1,1,870.8700
2015,HHS,S,Always Small Vendor,PID,0,1,1,38,38,293,108610935.3288
2015,HHS,U,Unlabeled Vendor,Duns,0,0,1,1,1,1,7078.5400
2015,HHS,U,Unlabeled Vendor,Duns,0,1,1,2,2,18,139531.1900
2015,HHS,U,Unlabeled Vendor,Name,0,0,1,1,1,1,7892.5700
2015,HHS,U,Unlabeled Vendor,Name,0,1,1,1,1,3,38224.0900
2015,NASA,B,Big Five,PID,0,1,1,5,5,1011,4404067508.3700
2015,NASA,J,Large: Big 5 JV,PID,0,1,1,2,2,33,373969688.3800
2015,NASA,L,Large Vendor,PDuns,NULL,1,1,1,1,0,0.0000
2015,NASA,L,Large Vendor,PDuns,0,1,1,25,50,300,102190502.2800
2015,NASA,L,Large Vendor,PDuns,1,1,1,1,1,2,5055.0000
2015,NASA,L,Large Vendor,PID,0,1,1,86,86,4770,3911103765.0400
2015,NASA,L,Large Vendor,PID,1,1,1,1,1,10,459872919.4200
2015,NASA,M,Medium Vendor,PDuns,NULL,1,1,3,3,0,0.0000
2015,NASA,M,Medium Vendor,PDuns,0,0,0,33,33,43,211320.1900
2015,NASA,M,Medium Vendor,PDuns,0,0,1,89,91,128,799939.0600
2015,NASA,M,Medium Vendor,PDuns,0,1,1,580,646,4899,603554400.9300
2015,NASA,M,Medium Vendor,PDuns,1,0,0,4,4,6,-4495.3600
2015,NASA,M,Medium Vendor,PDuns,1,0,1,27,27,35,201924.7200
2015,NASA,M,Medium Vendor,PDuns,1,1,1,54,54,126,55587036.0900
2015,NASA,M,Medium Vendor,PID,0,0,1,2,2,5,9447.8200
2015,NASA,M,Medium Vendor,PID,0,1,1,94,94,5318,3104295260.6200
2015,NASA,M,Medium Vendor,PID,1,1,1,1,1,2,190000.0000
2015,NASA,N,Sometimes Small Vendor,Duns,0,1,1,1,1,17,584683.3200
2015,NASA,N,Sometimes Small Vendor,PDuns,0,0,1,47,47,106,572312.6900
2015,NASA,N,Sometimes Small Vendor,PDuns,0,1,1,1063,1177,6345,1112883614.4600
2015,NASA,N,Sometimes Small Vendor,PDuns,1,0,1,1,1,1,0.0000
2015,NASA,N,Sometimes Small Vendor,PDuns,1,1,1,1,1,1,10961.0000
2015,NASA,N,Sometimes Small Vendor,PID,0,1,1,158,158,3079,1367902047.2800
2015,NASA,S,Always Small Vendor,PDuns,NULL,1,1,19,19,0,1867351.7000
2015,NASA,S,Always Small Vendor,PDuns,0,0,0,54,54,88,-9905.6100
2015,NASA,S,Always Small Vendor,PDuns,0,0,1,429,428,660,3498839.6800
2015,NASA,S,Always Small Vendor,PDuns,0,1,1,1812,1820,7104,1064027632.1300
2015,NASA,S,Always Small Vendor,PDuns,1,0,0,2,2,3,6440.0000
2015,NASA,S,Always Small Vendor,PDuns,1,0,1,2,2,5,29870.0000
2015,NASA,S,Always Small Vendor,PDuns,1,1,1,1,1,1,133950.0000
2015,NASA,S,Always Small Vendor,PID,0,0,1,1,1,1,0.0000
2015,NASA,S,Always Small Vendor,PID,0,1,1,22,22,307,64591107.7400
2015,Other Agencies,NULL,NULL,PID,NULL,NULL,NULL,1,1,26,2251310.9000
2015,Other Agencies,B,Big Five,PDuns,0,1,1,6,23,209,5060479.7200
2015,Other Agencies,B,Big Five,PID,0,1,1,5,5,2669,2563613783.6100
2015,Other Agencies,J,Large: Big 5 JV,PDuns,0,1,1,1,2,2,3811660.0000
2015,Other Agencies,L,Large Vendor,Duns,1,1,1,1,1,18,1540021.9900
2015,Other Agencies,L,Large Vendor,PDuns,NULL,1,1,1,1,0,0.0000
2015,Other Agencies,L,Large Vendor,PDuns,0,0,1,2,5,104,30224540.5300
2015,Other Agencies,L,Large Vendor,PDuns,0,1,1,95,478,7096,548427513.4800
2015,Other Agencies,L,Large Vendor,PDuns,1,1,1,3,4,51,2391778.5700
2015,Other Agencies,L,Large Vendor,PID,NULL,1,1,2,2,0,0.0000
2015,Other Agencies,L,Large Vendor,PID,0,1,1,161,161,549189,16605820802.2300
2015,Other Agencies,M,Medium Vendor,PDuns,NULL,0,0,159,160,0,-103458.0000
2015,Other Agencies,M,Medium Vendor,PDuns,NULL,0,1,19,19,0,46552.8200
2015,Other Agencies,M,Medium Vendor,PDuns,NULL,1,1,430,438,0,44725159.7300
2015,Other Agencies,M,Medium Vendor,PDuns,0,0,0,1024,1030,2156,1176545.8800
2015,Other Agencies,M,Medium Vendor,PDuns,0,0,1,2635,2675,5277,37517476.8600
2015,Other Agencies,M,Medium Vendor,PDuns,0,1,1,7519,8922,578898,7330014589.2900
2015,Other Agencies,M,Medium Vendor,PDuns,1,0,0,25,25,71,54291.8500
2015,Other Agencies,M,Medium Vendor,PDuns,1,0,1,105,108,188,716299.4400
2015,Other Agencies,M,Medium Vendor,PDuns,1,1,1,262,550,1321,80488126.9100
2015,Other Agencies,M,Medium Vendor,PID,NULL,0,1,1,1,0,0.0000
2015,Other Agencies,M,Medium Vendor,PID,NULL,1,1,2,2,0,425880.0000
2015,Other Agencies,M,Medium Vendor,PID,0,0,0,4,4,16,6906.0400
2015,Other Agencies,M,Medium Vendor,PID,0,0,1,10,10,38,40495.0800
2015,Other Agencies,M,Medium Vendor,PID,0,1,1,326,326,1030074,4906642527.4695
2015,Other Agencies,M,Medium Vendor,PID,1,1,1,2,2,4,87070.0000
2015,Other Agencies,N,Sometimes Small Vendor,Duns,0,1,1,2,2,8206,76496426.4000
2015,Other Agencies,N,Sometimes Small Vendor,PDuns,NULL,0,0,3,3,0,0.0000
2015,Other Agencies,N,Sometimes Small Vendor,PDuns,NULL,1,1,22,22,2,2104040.4500
2015,Other Agencies,N,Sometimes Small Vendor,PDuns,0,0,0,174,175,1218,962920.7100
2015,Other Agencies,N,Sometimes Small Vendor,PDuns,0,0,1,1121,1157,5040,18289769.5900
2015,Other Agencies,N,Sometimes Small Vendor,PDuns,0,1,1,9051,11752,1411920,13195746388.3531
2015,Other Agencies,N,Sometimes Small Vendor,PDuns,1,0,1,1,1,NULL,0.0000
2015,Other Agencies,N,Sometimes Small Vendor,PDuns,1,1,1,8,8,27,5654743.8200
2015,Other Agencies,N,Sometimes Small Vendor,PID,0,0,1,3,3,7,13811.5700
2015,Other Agencies,N,Sometimes Small Vendor,PID,0,1,1,458,458,92912,6005649625.8600
2015,Other Agencies,S,Always Small Vendor,PDuns,NULL,0,0,554,554,0,13568.2400
2015,Other Agencies,S,Always Small Vendor,PDuns,NULL,0,1,78,78,0,189162.6700
2015,Other Agencies,S,Always Small Vendor,PDuns,NULL,1,1,1212,1212,57,99255300.4500
2015,Other Agencies,S,Always Small Vendor,PDuns,0,0,0,3663,3671,9704,5000292.3700
2015,Other Agencies,S,Always Small Vendor,PDuns,0,0,1,10386,10395,22793,88140481.6500
2015,Other Agencies,S,Always Small Vendor,PDuns,0,1,1,30389,30545,329858,13257678472.8600
2015,Other Agencies,S,Always Small Vendor,PDuns,1,0,0,3,3,3,50.0000
2015,Other Agencies,S,Always Small Vendor,PDuns,1,0,1,12,12,44,117883.5800
2015,Other Agencies,S,Always Small Vendor,PDuns,1,1,1,42,42,65,3332421.0300
2015,Other Agencies,S,Always Small Vendor,PID,0,0,0,1,1,1,0.0000
2015,Other Agencies,S,Always Small Vendor,PID,0,0,1,6,6,6,17838.4400
2015,Other Agencies,S,Always Small Vendor,PID,0,1,1,94,94,1585,680217708.3400
2015,Other Agencies,U,Unlabeled Vendor,Duns,0,1,1,3,2,1180,14542540.9500
2015,State and IAP,B,Big Five,PDuns,0,1,1,1,5,21,895083.7300
2015,State and IAP,B,Big Five,PID,0,1,1,5,5,479,959952944.4002
2015,State and IAP,J,Large: Big 5 JV,PDuns,0,1,1,2,2,8,1240000.0000
2015,State and IAP,L,Large Vendor,Duns,1,1,1,1,1,4,15314.6500
2015,State and IAP,L,Large Vendor,PDuns,0,0,1,2,2,22,17921148.5500
2015,State and IAP,L,Large Vendor,PDuns,0,1,1,29,71,524,75973222.6400
2015,State and IAP,L,Large Vendor,PDuns,1,1,1,2,2,4,232749.0400
2015,State and IAP,L,Large Vendor,PID,0,1,1,91,91,3555,2418933988.9700
2015,State and IAP,L,Large Vendor,PID,1,1,1,1,1,29,559707.6000
2015,State and IAP,M,Medium Vendor,PDuns,NULL,0,0,401,401,0,81044.3200
2015,State and IAP,M,Medium Vendor,PDuns,NULL,0,1,6,6,2,7677.9400
2015,State and IAP,M,Medium Vendor,PDuns,NULL,1,1,86,86,11,16348162.5200
2015,State and IAP,M,Medium Vendor,PDuns,0,0,0,67,67,114,72118.6200
2015,State and IAP,M,Medium Vendor,PDuns,0,0,1,180,181,352,1541186.7600
2015,State and IAP,M,Medium Vendor,PDuns,0,1,1,573,607,3150,464569019.8400
2015,State and IAP,M,Medium Vendor,PDuns,1,0,0,52,52,97,-37467.4800
2015,State and IAP,M,Medium Vendor,PDuns,1,0,1,305,303,586,2623011.2300
2015,State and IAP,M,Medium Vendor,PDuns,1,1,1,1031,1734,6884,783790390.8300
2015,State and IAP,M,Medium Vendor,PID,NULL,1,1,2,2,9,6355598.3100
2015,State and IAP,M,Medium Vendor,PID,0,0,1,1,1,1,0.0000
2015,State and IAP,M,Medium Vendor,PID,0,1,1,105,105,1388,2535888189.9200
2015,State and IAP,M,Medium Vendor,PID,1,0,0,4,4,4,-31079.2700
2015,State and IAP,M,Medium Vendor,PID,1,0,1,11,11,21,22266.2300
2015,State and IAP,M,Medium Vendor,PID,1,1,1,56,56,242,235057990.0800
2015,State and IAP,N,Sometimes Small Vendor,Duns,0,1,1,2,2,48680,724655231.4100
2015,State and IAP,N,Sometimes Small Vendor,PDuns,NULL,0,0,13,13,0,0.0000
2015,State and IAP,N,Sometimes Small Vendor,PDuns,NULL,1,1,6,6,0,202468.6100
2015,State and IAP,N,Sometimes Small Vendor,PDuns,0,0,0,16,16,32,-10047.7700
2015,State and IAP,N,Sometimes Small Vendor,PDuns,0,0,1,165,165,472,1488963.4900
2015,State and IAP,N,Sometimes Small Vendor,PDuns,0,1,1,2038,2165,17816,1580307382.1100
2015,State and IAP,N,Sometimes Small Vendor,PDuns,1,0,1,2,2,5,7685.0000
2015,State and IAP,N,Sometimes Small Vendor,PDuns,1,1,1,49,51,326,47635370.3800
2015,State and IAP,N,Sometimes Small Vendor,PID,0,1,1,179,179,5150,2161781276.6600
2015,State and IAP,N,Sometimes Small Vendor,PID,1,1,1,2,2,41,-1141135.5700
2015,State and IAP,S,Always Small Vendor,PDuns,NULL,0,0,474,474,0,-2500.0000
2015,State and IAP,S,Always Small Vendor,PDuns,NULL,0,1,7,7,0,-87.4800
2015,State and IAP,S,Always Small Vendor,PDuns,NULL,1,1,41,41,0,499114.6400
2015,State and IAP,S,Always Small Vendor,PDuns,0,0,0,81,81,132,64240.8000
2015,State and IAP,S,Always Small Vendor,PDuns,0,0,1,176,176,406,1727957.8000
2015,State and IAP,S,Always Small Vendor,PDuns,0,1,1,1149,1154,6764,992472399.4500
2015,State and IAP,S,Always Small Vendor,PDuns,1,0,0,4,4,4,-325282.7600
2015,State and IAP,S,Always Small Vendor,PDuns,1,0,1,17,17,24,80886.4200
2015,State and IAP,S,Always Small Vendor,PDuns,1,1,1,87,86,458,173906314.3300
2015,State and IAP,S,Always Small Vendor,PID,0,0,0,1,1,2,0.0000
2015,State and IAP,S,Always Small Vendor,PID,0,1,1,20,20,234,157818742.6700
2015,State and IAP,S,Always Small Vendor,PID,1,1,1,2,2,4,792339.0000
2015,State and IAP,U,Unlabeled Vendor,Duns,0,1,1,3,3,613,109853621.5700
2016,Defense,NULL,NULL,PID,NULL,NULL,NULL,1,1,715,90653201.5780
2016,Defense,B,Big Five,PDuns,0,1,1,5,27,1029,162506953.0015
2016,Defense,B,Big Five,PID,0,1,1,6,6,184406,93148306992.4399
